length,hla,hla_site,cdr_pos,pvalue,adj_p_value
13,DPB1,85,109,1.104381271775543e-05,4.09421985783987e-05
13,DPB1,85,110,2.209628919540114e-12,1.3722751158802403e-11
13,DPB1,85,113,4.358541518852985e-10,2.3223216672086233e-09
13,DPB1,85,114,0.005846984368119924,0.014115856542098881
13,DPB1,85,115,0.947567791416486,0.9692773780607762
13,DPB1,85,116,0.36698607867767385,0.48608120908814273
13,DPB1,86,107,0.0005748309507896056,0.0016741365554043916
13,DPB1,86,108,2.0809108401825433e-10,1.1305416538121229e-09
13,DPB1,86,109,1.0570860915042798e-05,3.9256756210756115e-05
13,DPB1,86,110,2.3017087187555533e-12,1.42691599698553e-11
13,DPB1,86,113,6.845100129676997e-10,3.607727764146824e-09
13,DPB1,86,114,0.006850730186490332,0.016332478435360315
13,DPB1,86,115,0.9403245121791832,0.9643111462182812
13,DPB1,86,116,0.3624743048193659,0.480974191858808
13,DPB1,87,107,0.000554656214982427,0.0016208015680103226
13,DPB1,87,108,1.5488113354253925e-10,8.479049676744239e-10
13,DPB1,87,109,1.104381271775543e-05,4.09421985783987e-05
13,DPB1,87,110,2.209628919540114e-12,1.3722751158802403e-11
13,DPB1,87,113,4.358541518852985e-10,2.3223216672086233e-09
13,DPB1,87,114,0.005846984368119924,0.014115856542098881
13,DPB1,87,115,0.947567791416486,0.9692773780607762
13,DPB1,87,116,0.36698607867767385,0.48608120908814273
13,DPB1,9,107,0.00024235155886663838,0.0007474964094334146
13,DPB1,9,108,3.823978117164678e-09,1.9109601855463306e-08
13,DPB1,9,109,6.017131245308773e-13,3.841367472371732e-12
13,DPB1,9,110,1.4527168260366969e-12,9.090900892493794e-12
13,DPB1,9,113,7.778785135586695e-08,3.559739715463951e-07
13,DPB1,9,114,0.008858334723956297,0.020641787003130012
13,DPB1,9,115,0.9692099116759356,0.9829700815177126
13,DPB1,9,116,0.6566769930182086,0.7474677653818962
13,DPB1,91,107,0.9141336744802219,0.9463114894944153
13,DPB1,91,108,0.8498469594107968,0.9003930745811073
13,DPB1,91,109,0.7847049024018466,0.8510541334831613
13,DPB1,91,110,0.8076688850476058,0.8675169688266751
13,DPB1,91,113,0.7317136177665433,0.808468823754745
13,DPB1,91,114,0.6740367734808141,0.7615956730005874
13,DPB1,91,115,0.376773932386495,0.49537148448738794
13,DPB1,91,116,0.4455844247343247,0.5638362207884038
13,DPB1,96,107,0.010407967332029833,0.023864841593889356
13,DPB1,96,108,4.786186670905137e-09,2.374344028693325e-08
13,DPB1,96,109,0.0004444143953072931,0.0013173087619173514
13,DPB1,96,110,5.618328534271254e-08,2.603570075928096e-07
13,DPB1,96,113,6.3772832117560295e-06,2.4222373589573688e-05
13,DPB1,96,114,0.00014940293387995696,0.0004769526455707117
13,DPB1,96,115,0.4495714892503609,0.5675152555738584
13,DPB1,96,116,0.583822092460034,0.6871106579898846
13,DQA1,-16,107,1.7082033218198855e-16,1.3139299985064055e-15
13,DQA1,-16,108,6.914651857860234e-19,6.063651267232801e-18
13,DQA1,-16,109,1.6244946234234298e-32,2.559865396412712e-31
13,DQA1,-16,110,2.46859256550178e-20,2.3321461130851e-19
13,DQA1,-16,113,8.997989392687594e-34,1.4859750117384492e-32
13,DQA1,-16,114,6.102442862369392e-20,5.640811484592278e-19
13,DQA1,-16,115,0.15541161358935437,0.24761337953788246
13,DQA1,-16,116,0.13239771460416266,0.2172832427469352
13,DQA1,107,107,2.139016443618647e-05,7.67654233147179e-05
13,DQA1,107,108,6.631508405902271e-07,2.782437111271646e-06
13,DQA1,107,109,3.611587053677728e-15,2.6006413883551688e-14
13,DQA1,107,110,3.3882441603270065e-07,1.4591302532541214e-06
13,DQA1,107,113,1.1075054614982516e-12,6.965034347029636e-12
13,DQA1,107,114,6.448868450959435e-08,2.9696772734500807e-07
13,DQA1,107,115,0.07747860827440015,0.13906141232329644
13,DQA1,107,116,0.19976200457738144,0.30264666091282
13,DQA1,11,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,11,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,11,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,11,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,11,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,11,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,11,115,0.1540925983415541,0.24600422839927208
13,DQA1,11,116,0.24338633680980215,0.35327094806583226
13,DQA1,129,107,5.6957396906501e-11,3.221342017489074e-10
13,DQA1,129,108,2.884508015720827e-11,1.6641622140812227e-10
13,DQA1,129,109,9.482490520596173e-41,2.1408605016516157e-39
13,DQA1,129,110,1.1884574760050872e-60,6.177318149533904e-59
13,DQA1,129,113,2.892261004113089e-35,5.09989820092346e-34
13,DQA1,129,114,2.698266071734321e-13,1.755984413887367e-12
13,DQA1,129,115,0.0427202943219124,0.08334062039132269
13,DQA1,129,116,0.16934162556872215,0.2657648540076949
13,DQA1,130,107,0.010383032497009021,0.023816176960865413
13,DQA1,130,108,0.0001286638621266102,0.0004147853736226985
13,DQA1,130,109,3.5145338334388725e-08,1.6503440519064047e-07
13,DQA1,130,110,8.216017172372015e-29,1.109540661281068e-27
13,DQA1,130,113,2.7026941086909225e-10,1.4569864138569872e-09
13,DQA1,130,114,0.03475776261915394,0.06949556958300766
13,DQA1,130,115,0.21031733380215595,0.31551563834624224
13,DQA1,130,116,0.9748490073855424,0.986462783152739
13,DQA1,156,107,2.139016443618647e-05,7.67654233147179e-05
13,DQA1,156,108,6.631508405902271e-07,2.782437111271646e-06
13,DQA1,156,109,3.611587053677728e-15,2.6006413883551688e-14
13,DQA1,156,110,3.3882441603270065e-07,1.4591302532541214e-06
13,DQA1,156,113,1.1075054614982516e-12,6.965034347029636e-12
13,DQA1,156,114,6.448868450959435e-08,2.9696772734500807e-07
13,DQA1,156,115,0.07747860827440015,0.13906141232329644
13,DQA1,156,116,0.19976200457738144,0.30264666091282
13,DQA1,161,107,2.139016443618647e-05,7.67654233147179e-05
13,DQA1,161,108,6.631508405902271e-07,2.782437111271646e-06
13,DQA1,161,109,3.611587053677728e-15,2.6006413883551688e-14
13,DQA1,161,110,3.3882441603270065e-07,1.4591302532541214e-06
13,DQA1,161,113,1.1075054614982516e-12,6.965034347029636e-12
13,DQA1,161,114,6.448868450959435e-08,2.9696772734500807e-07
13,DQA1,161,115,0.07747860827440015,0.13906141232329644
13,DQA1,161,116,0.19976200457738144,0.30264666091282
13,DQA1,163,107,2.139016443618647e-05,7.67654233147179e-05
13,DQA1,163,108,6.631508405902271e-07,2.782437111271646e-06
13,DQA1,163,109,3.611587053677728e-15,2.6006413883551688e-14
13,DQA1,163,110,3.3882441603270065e-07,1.4591302532541214e-06
13,DQA1,163,113,1.1075054614982516e-12,6.965034347029636e-12
13,DQA1,163,114,6.448868450959435e-08,2.9696772734500807e-07
13,DQA1,163,115,0.07747860827440015,0.13906141232329644
13,DQA1,163,116,0.19976200457738144,0.30264666091282
13,DQA1,175,107,1.713037601403219e-17,1.3901901420068067e-16
13,DQA1,175,108,4.4471418995139095e-17,3.542961776392837e-16
13,DQA1,175,109,2.3121153300490416e-71,1.7177475492044346e-69
13,DQA1,175,110,3.7994769585879446e-48,1.1748438187154289e-46
13,DQA1,175,113,6.185568484272059e-35,1.0723704914238928e-33
13,DQA1,175,114,7.037496572822392e-19,6.169435321549145e-18
13,DQA1,175,115,0.10309257670625498,0.17682442818668126
13,DQA1,175,116,0.1445162563581465,0.2331339260068304
13,DQA1,18,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,18,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,18,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,18,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,18,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,18,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,18,115,0.1540925983415541,0.24600422839927208
13,DQA1,18,116,0.24338633680980215,0.35327094806583226
13,DQA1,187,107,0.05290559717477009,0.10033012982704341
13,DQA1,187,108,1.1880764608262255e-11,7.065060874838558e-11
13,DQA1,187,109,2.3841790947809562e-07,1.04324217968584e-06
13,DQA1,187,110,2.2261838827133478e-13,1.4538556721142491e-12
13,DQA1,187,113,3.9091436699988e-24,4.361583606174072e-23
13,DQA1,187,114,1.4709169837762872e-09,7.574814633642764e-09
13,DQA1,187,115,0.36454682659134074,0.4831610826765277
13,DQA1,187,116,0.11064876370747487,0.18788776478882488
13,DQA1,207,107,0.0004979644066701138,0.0014645084313131393
13,DQA1,207,108,3.0420120437750736e-12,1.87418079477164e-11
13,DQA1,207,109,1.2069619645427538e-54,4.852230928161778e-53
13,DQA1,207,110,1.9457625813565575e-26,2.3569106746345084e-25
13,DQA1,207,113,7.110955425364954e-42,1.6746510410031076e-40
13,DQA1,207,114,1.4019358315453706e-08,6.770312405417581e-08
13,DQA1,207,115,0.04616589963332396,0.08926859826377051
13,DQA1,207,116,0.40798589973622745,0.5263724722909743
13,DQA1,215,107,3.2560454878566666e-15,2.3543583517177975e-14
13,DQA1,215,108,1.1387998186392305e-26,1.3958188714161446e-25
13,DQA1,215,109,1.942747210780913e-38,3.96519687123489e-37
13,DQA1,215,110,1.4345172143085292e-16,1.1086171869801836e-15
13,DQA1,215,113,6.375397243713532e-22,6.4942803367407314e-21
13,DQA1,215,114,6.662251420627958e-20,6.137907558819276e-19
13,DQA1,215,115,0.18770055395129012,0.2889935027954099
13,DQA1,215,116,0.1442956252040841,0.2328184466430638
13,DQA1,218,107,6.231570836095648e-14,4.214895933324223e-13
13,DQA1,218,108,2.8804505092349568e-11,1.662165517549418e-10
13,DQA1,218,109,7.228690523985161e-53,2.685217573309688e-51
13,DQA1,218,110,1.568556645247749e-44,4.076491430653198e-43
13,DQA1,218,113,1.2755892805848203e-26,1.5600490499162901e-25
13,DQA1,218,114,5.411006128338313e-13,3.468721369891979e-12
13,DQA1,218,115,0.15808752464847392,0.2510584527564546
13,DQA1,218,116,0.22472712208253218,0.33228413232243637
13,DQA1,25,107,2.1594232294857543e-20,2.0435302708380813e-19
13,DQA1,25,108,3.015239175964038e-20,2.8284364795406766e-19
13,DQA1,25,109,1.8162063597715291e-34,3.0834557698497744e-33
13,DQA1,25,110,1.313227635332414e-28,1.757277709911674e-27
13,DQA1,25,113,2.385266832369618e-40,5.2908864609727356e-39
13,DQA1,25,114,7.109451625016031e-17,5.596759600817933e-16
13,DQA1,25,115,0.5898421009163453,0.6917710328863421
13,DQA1,25,116,0.3739975945195997,0.49295420274003154
13,DQA1,26,107,0.05290559717477009,0.10033012982704341
13,DQA1,26,108,1.1880764608262255e-11,7.065060874838558e-11
13,DQA1,26,109,2.3841790947809562e-07,1.04324217968584e-06
13,DQA1,26,110,2.2261838827133478e-13,1.4538556721142491e-12
13,DQA1,26,113,3.9091436699988e-24,4.361583606174072e-23
13,DQA1,26,114,1.4709169837762872e-09,7.574814633642764e-09
13,DQA1,26,115,0.36454682659134074,0.4831610826765277
13,DQA1,26,116,0.11064876370747487,0.18788776478882488
13,DQA1,34,107,0.0020404785641515173,0.005374655648790892
13,DQA1,34,108,7.78381238643273e-33,1.2384752317876407e-31
13,DQA1,34,109,2.899481307069841e-52,1.0423167640640744e-50
13,DQA1,34,110,2.864221728877326e-39,6.036098136650704e-38
13,DQA1,34,113,6.255502430015074e-71,4.598371970982057e-69
13,DQA1,34,114,1.1605243364635887e-18,1.0069202122041601e-17
13,DQA1,34,115,0.034577790957981004,0.06922018079250922
13,DQA1,34,116,0.2032765201339543,0.30708620816245347
13,DQA1,40,107,0.0028221712528520944,0.007250617032871574
13,DQA1,40,108,1.2101914573491834e-14,8.490539914819505e-14
13,DQA1,40,109,7.039401925910555e-22,7.160194876081346e-21
13,DQA1,40,110,5.692646010108959e-24,6.303542044580112e-23
13,DQA1,40,113,6.15944007196403e-14,4.169144810615109e-13
13,DQA1,40,114,4.033703916437542e-08,1.8858699632815894e-07
13,DQA1,40,115,0.0010601896219663153,0.002937239744230464
13,DQA1,40,116,0.39637405375975154,0.5143207646475096
13,DQA1,41,107,0.010383032497009021,0.023816176960865413
13,DQA1,41,108,0.0001286638621266102,0.0004147853736226985
13,DQA1,41,109,3.5145338334388725e-08,1.6503440519064047e-07
13,DQA1,41,110,8.216017172372015e-29,1.109540661281068e-27
13,DQA1,41,113,2.7026941086909225e-10,1.4569864138569872e-09
13,DQA1,41,114,0.03475776261915394,0.06949556958300766
13,DQA1,41,115,0.21031733380215595,0.31551563834624224
13,DQA1,41,116,0.9748490073855424,0.986462783152739
13,DQA1,45,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,45,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,45,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,45,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,45,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,45,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,45,115,0.1540925983415541,0.24600422839927208
13,DQA1,45,116,0.24338633680980215,0.35327094806583226
13,DQA1,47,107,1.5020288371554648e-25,1.7761682259402056e-24
13,DQA1,47,108,6.755785415386091e-45,1.7874281260461206e-43
13,DQA1,47,109,8.250841695569995e-80,8.239012531848748e-78
13,DQA1,47,110,7.173588374945605e-57,3.2182958474393648e-55
13,DQA1,47,113,1.1763089091396773e-64,6.987626057277485e-63
13,DQA1,47,114,1.7717640853903972e-31,2.671068583277947e-30
13,DQA1,47,115,0.08584651577538792,0.15161229347082775
13,DQA1,47,116,0.17933364351770173,0.27879221630507056
13,DQA1,48,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,48,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,48,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,48,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,48,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,48,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,48,115,0.1540925983415541,0.24600422839927208
13,DQA1,48,116,0.24338633680980215,0.35327094806583226
13,DQA1,50,107,7.722182798947036e-18,6.418258137788317e-17
13,DQA1,50,108,1.3125783277474401e-33,2.1523503361414762e-32
13,DQA1,50,109,8.956275629981663e-68,6.04169101819102e-66
13,DQA1,50,110,9.442607736638271e-51,3.1848795586288408e-49
13,DQA1,50,113,5.464679965969922e-38,1.0921519645044621e-36
13,DQA1,50,114,1.5058818463622114e-24,1.719420829493902e-23
13,DQA1,50,115,0.005862102271639451,0.014147450562012743
13,DQA1,50,116,0.19134792036110143,0.2931027634297496
13,DQA1,51,107,0.0028221712528520944,0.007250617032871574
13,DQA1,51,108,1.2101914573491834e-14,8.490539914819505e-14
13,DQA1,51,109,7.039401925910555e-22,7.160194876081346e-21
13,DQA1,51,110,5.692646010108959e-24,6.303542044580112e-23
13,DQA1,51,113,6.15944007196403e-14,4.169144810615109e-13
13,DQA1,51,114,4.033703916437542e-08,1.8858699632815894e-07
13,DQA1,51,115,0.0010601896219663153,0.002937239744230464
13,DQA1,51,116,0.39637405375975154,0.5143207646475096
13,DQA1,52,107,1.4131347349250853e-27,1.8067890644797097e-26
13,DQA1,52,108,5.957262979769327e-35,1.0334330424431723e-33
13,DQA1,52,109,9.31844698700163e-78,8.741142527200856e-76
13,DQA1,52,110,9.211413114192517e-43,2.259066631702496e-41
13,DQA1,52,113,8.524291355015469e-41,1.926088865780462e-39
13,DQA1,52,114,2.827688788735635e-23,3.0511002964436406e-22
13,DQA1,52,115,0.19546170247594935,0.2978840349922535
13,DQA1,52,116,0.392862884634337,0.5114799741068567
13,DQA1,53,107,7.722182798947036e-18,6.418258137788317e-17
13,DQA1,53,108,1.3125783277474401e-33,2.1523503361414762e-32
13,DQA1,53,109,8.956275629981663e-68,6.04169101819102e-66
13,DQA1,53,110,9.442607736638271e-51,3.1848795586288408e-49
13,DQA1,53,113,5.464679965969922e-38,1.0921519645044621e-36
13,DQA1,53,114,1.5058818463622114e-24,1.719420829493902e-23
13,DQA1,53,115,0.005862102271639451,0.014147450562012743
13,DQA1,53,116,0.19134792036110143,0.2931027634297496
13,DQA1,54,107,1.0262234748020252e-28,1.3798545370648853e-27
13,DQA1,54,108,8.51530914100304e-27,1.0464777797456757e-25
13,DQA1,54,109,7.970411730634774e-51,2.6981247972719906e-49
13,DQA1,54,110,5.8458349366188916e-21,5.684763988813638e-20
13,DQA1,54,113,3.607730378725338e-40,7.926764065558984e-39
13,DQA1,54,114,1.1007864589822961e-20,1.0560575326186905e-19
13,DQA1,54,115,0.8023205085254994,0.863403351520739
13,DQA1,54,116,0.35651778743131124,0.4750387659781114
13,DQA1,55,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,55,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,55,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,55,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,55,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,55,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,55,115,0.1540925983415541,0.24600422839927208
13,DQA1,55,116,0.24338633680980215,0.35327094806583226
13,DQA1,56,107,8.709890395752962e-14,5.837323705212354e-13
13,DQA1,56,108,1.7016968984259946e-20,1.6180640133156387e-19
13,DQA1,56,109,1.2693480096488588e-53,4.877798006733408e-52
13,DQA1,56,110,1.0442944446560051e-56,4.647610739315703e-55
13,DQA1,56,113,3.051720802668736e-53,1.150486354023694e-51
13,DQA1,56,114,1.7741431462381267e-20,1.68407591326045e-19
13,DQA1,56,115,0.1619970003549269,0.2565213385181462
13,DQA1,56,116,0.10754064723535899,0.18342613150343462
13,DQA1,61,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,61,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,61,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,61,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,61,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,61,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,61,115,0.1540925983415541,0.24600422839927208
13,DQA1,61,116,0.24338633680980215,0.35327094806583226
13,DQA1,64,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,64,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,64,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,64,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,64,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,64,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,64,115,0.1540925983415541,0.24600422839927208
13,DQA1,64,116,0.24338633680980215,0.35327094806583226
13,DQA1,66,107,4.923766622447057e-14,3.352300540111804e-13
13,DQA1,66,108,1.929406964530121e-11,1.1273757976470044e-10
13,DQA1,66,109,4.2392841409051024e-52,1.5026266687737426e-50
13,DQA1,66,110,5.5766081532200663e-45,1.4910201837688202e-43
13,DQA1,66,113,6.61193220258423e-27,8.158035038263802e-26
13,DQA1,66,114,6.203540631226228e-13,3.951317832326537e-12
13,DQA1,66,115,0.1540925983415541,0.24600422839927208
13,DQA1,66,116,0.24338633680980215,0.35327094806583226
13,DQA1,69,107,1.0507785822234971e-16,8.17500455200967e-16
13,DQA1,69,108,9.642384764758957e-26,1.1460616021594902e-24
13,DQA1,69,109,8.106447655981913e-72,6.137109556947177e-70
13,DQA1,69,110,3.659528361750216e-70,2.614216927137462e-68
13,DQA1,69,113,2.7758150412918815e-61,1.4702320732013654e-59
13,DQA1,69,114,4.608042962790652e-24,5.122908098297987e-23
13,DQA1,69,115,0.001976190593255005,0.005218147088246085
13,DQA1,69,116,0.2767862372054185,0.3905426471786761
13,DQA1,75,107,2.139016443618647e-05,7.67654233147179e-05
13,DQA1,75,108,6.631508405902271e-07,2.782437111271646e-06
